2756	3238	12950	USP17L11	4
2757	3239	12960	USP17L21	4
2758	3240	12951	USP17L12	4
2759	3241	12952	USP17L13	4
2760	3242	12954	USP17L15	4
2761	3243	12956	USP17L17	4
2762	3244	12958	USP17L19	4
2763	3245	12961	USP17L22	4
2764	3246	12968	USP17L28	4
2765	3247	12967	USP17L27	4
2766	3248	12965	USP17L26	4
2767	3249	12966	USP17L5	4
2768	3250	12963	USP17L24	4
2769	3251	12964	USP17L25	4
2770	3252	12971	USP17L30	4
2771	3253	12969	USP17L29	4
2772	3254	12970	USP17L9P	4
2773	3255	12972	USP17L6P	4
2774	3257	12995	DRD5	4
2775	3258	13019	MIR572	4
2776	3260	13042	MIR5091	4
2777	3261	13045	LINC01182	4
2778	3262	13049	LINC01085	4
2779	3263	13059	CPEB2	4
2780	3264	13062	C1QTNF7	4
2781	3265	13064	CC2D2A	4
2782	3266	13068	FAM200B	4
2783	3267	13069	BST1	4
2784	3268	13072	CD38	4
2785	3269	13079	TAPT1-AS1	4
2786	3270	13091	CLRN2	4
2787	3271	13093	LAP3	4
2788	3272	13095	MED28	4
2789	3273	13098	NCAPG	4
2790	3274	13110	SLIT2	4
2791	3275	13111	SLIT2-IT1	4
2792	3276	13112	MIR218-1	4
2793	3277	13113	PACRGL	4
2794	3279	13127	GBA3	4
2795	3280	13145	SOD3	4
2796	3281	13149	SEPSECS-AS1	4
2797	3282	13150	PI4K2B	4
2799	3283	13154	ZCCHC4	4
2800	3284	13156	ANAPC4	4
2801	3285	13162	SLC34A2	4
2802	3286	13171	SMIM20	4
2803	3287	13174	RBPJ	4
2804	3288	13176	TBC1D19	4
2805	3289	13180	STIM2	4
2806	3294	13207	PCDH7	4
2807	3300	13234	DTHD1	4
2808	3302	13241	NWD2	4
2809	3303	13242	C4orf19	4
2810	3304	13248	PGM2	4
2811	3305	13251	TBC1D1	4
2812	3306	13252	PTTG2	4
2813	3308	13261	LINC01259	4
2814	3310	13265	KLF3	4
2815	3311	13271	FAM114A1	4
2816	3312	13272	MIR574	4
2817	3313	13274	KLHL5	4
2818	3314	13277	WDR19	4
2819	3315	13281	KLB	4
2820	3316	13282	MIR5591	4
2821	3317	13285	LIAS	4
2822	3319	13288	UGDH-AS1	4
2823	3320	13292	UBE2K	4
2824	3321	13305	N4BP2	4
2825	3322	13310	RHOH	4
2826	3324	13313	CHRNA9	4
2827	3325	13320	NSUN7	4
2828	3326	13329	UCHL1	4
2829	3327	13331	LIMCH1	4
2830	3328	13344	TMEM33	4
2831	3329	13345	DCAF4L1	4
2832	3330	13347	SLC30A9	4
2833	3331	13351	SHISA3	4
2834	3332	13359	GRXCR1	4
2835	3334	13376	GUF1	4
2836	3335	13396	GABRB1	4
2837	3336	13399	ATP10D	4
2838	3337	13403	MIR8053	4
2839	3340	13407	NIPAL1	4
2840	3341	13414	SLAIN2	4
2841	3342	13415	SLC10A4	4
2842	3343	13416	ZAR1	4
2843	3344	13419	OCIAD1	4
2844	3345	13424	CWH43	4
2845	3346	13454	DCUN1D4	4
2846	3348	13461	SPATA18	4
2847	3349	13465	USP46-AS1	4
2848	3350	13467	DANCR	4
2849	3351	13468	MIR4449	4
2850	3352	13469	SNORA26	4
2852	3354	13476	RASL11B	4
2853	3355	13480	FIP1L1	4
2854	3356	13482	LNX1-AS1	4
2855	3357	13484	LNX1-AS2	4
2856	3359	13495	GSX2	4
2857	3360	13497	PDGFRA	4
2858	3362	13503	KIT	4
2859	3363	13517	SRD5A3	4
2860	3364	13521	TMEM165	4
2861	3366	13531	EXOC1	4
2862	3367	13534	CEP135	4
2863	3368	13535	KIAA1211	4
2864	3369	13545	PAICS	4
2865	3370	13546	SRP72	4
2866	3371	13547	ARL9	4
2867	3372	13548	THEGL	4
2868	3373	13560	REST	4
2869	3374	13563	POLR2B	4
2870	3375	13567	IGFBP7-AS1	4
2871	3378	13592	MIR548AG1	4
2872	3381	13628	EPHA5-AS1	4
2873	3382	13635	MIR1269A	4
2874	3383	13643	STAP1	4
2875	3384	13647	UBA6-AS1	4
2876	3386	13661	FTLP10	4
2877	3387	13670	TMPRSS11E	4
2878	3388	13680	UGT2B10	4
2879	3389	13697	UGT2B7	4
2880	3391	13706	UGT2B28	4
2881	3392	13726	CSN1S1	4
2882	3393	13728	STATH	4
2883	3394	13730	HTN3	4
2884	3395	13731	HTN1	4
2885	3396	13732	CSN1S2AP	4
2886	3398	13733	PRR27	4
2887	3399	13734	ODAM	4
2888	3400	13735	FDCSP	4
2889	3401	13736	CSN3	4
2890	3402	13737	CABS1	4
2891	3403	13738	SMR3A	4
2892	3404	13739	SMR3B	4
2893	3406	13741	MUC7	4
2894	3407	13742	AMTN	4
2895	3408	13743	AMBN	4
2896	3409	13744	ENAM	4
2897	3410	13746	UTP3	4
2898	3411	13750	RUFY3	4
2899	3412	13753	MOB1B	4
2900	3413	13754	DCK	4
2901	3414	13755	SLC4A4	4
2902	3415	13761	NPFFR2	4
2903	3416	13774	ALB	4
2904	3417	13775	AFP	4
2905	3418	13776	AFM	4
2906	3420	13781	CXCL8	4
2907	3421	13783	CXCL6	4
2908	3422	13785	PF4V1	4
2909	3423	13786	CXCL1	4
2910	3424	13797	MTHFD2L	4
2911	3425	13799	EPGN	4
2912	3426	13801	EREG	4
2913	3427	13803	AREG	4
2914	3428	13807	PARM1	4
2915	3430	13819	THAP6	4
2916	3432	13824	USO1	4
2917	3434	13834	ART3	4
2918	3435	13841	FAM47E	4
2919	3436	13842	FAM47E-STBD1	4
2921	3438	13849	SHROOM3	4
2922	3439	13853	MIR4450	4
2923	3441	13862	SEPT11	4
2924	3442	13868	CCNG2	4
2925	3443	13873	CXCL13	4
2926	3444	13876	MRPL1	4
2927	3445	13884	FRAS1	4
2928	3447	13888	ANXA3	4
2929	3448	13890	LINC01094	4
2930	3449	13894	BMP2K	4
2931	3450	13898	LINC01088	4
2932	3451	13901	LINC00989	4
2933	3452	13905	PCAT4	4
2934	3453	13911	PRDM8	4
2935	3454	13912	FGF5	4
2936	3456	13915	BMP3	4
2937	3458	13934	ENOPH1	4
2938	3459	13947	THAP9	4
2939	3460	13951	COPS4	4
2940	3461	13961	MRPS18C	4
2941	3463	13975	CDS1	4
2942	3464	13980	WDFY3-AS2	4
2943	3465	13983	ARHGAP24	4
2944	3468	13992	PTPN13	4
2945	3469	13998	AFF1	4
2946	3470	14011	NUDT9	4
2947	3471	14016	DSPP	4
2948	3472	14017	DMP1	4
2949	3473	14020	IBSP	4
2950	3474	14021	MEPE	4
2951	3475	14023	SPP1	4
2952	3476	14025	PKD2	4
2953	3478	14036	HERC6	4
2954	3479	14037	HERC5	4
2955	3481	14041	HERC3	4
2956	3482	14047	FAM13A-AS1	4
2957	3483	14051	TIGD2	4
2958	3484	14060	SNCA-AS1	4
2959	3485	14061	MMRN1	4
2960	3486	14062	CCSER1	4
2961	3487	14075	GRID2	4
2962	3488	14082	ATOH1	4
2963	3489	14085	SMARCAD1	4
2964	3490	14089	PDLIM5	4
2965	3491	14092	BMPR1B	4
2966	3492	14096	PDHA2	4
2967	3494	14106	STPG2-AS1	4
2968	3495	14111	RAP1GDS1	4
2969	3497	14125	METAP1	4
2970	3498	14126	MIR3684	4
2971	3500	14139	C4orf17	4
2972	3501	14141	MTTP	4
2973	3502	14144	DAPP1	4
2974	3505	14163	FLJ20021	4
2975	3506	14164	BANK1	4
2976	3507	14174	NFKB1	4
2977	3510	14185	CISD2	4
2978	3513	14215	TET2	4
2979	3514	14224	ARHGEF38	4
2980	3515	14225	ARHGEF38-IT1	4
2981	3516	14228	GSTCD	4
2982	3517	14230	NPNT	4
2983	3518	14234	AIMP1	4
2984	3520	14244	SGMS2	4
2985	3521	14247	CYP2U1	4
2986	3522	14249	HADH	4
2987	3523	14251	LEF1-AS1	4
2988	3525	14256	RPL34	4
2989	3526	14257	OSTC	4
2990	3528	14268	SEC24B	4
2991	3529	14270	MIR576	4
2992	3531	14280	GAR1	4
2993	3532	14281	RRH	4
2994	3533	14282	LRIT3	4
2995	3534	14284	EGF	4
2996	3535	14294	ENPEP	4
2997	3537	14318	AP1AR	4
2998	3538	14321	ALPK1	4
2999	3540	14329	LARP7	4
3000	3541	14343	ANK2	4
3001	3543	14349	MIR8082	4
3002	3544	14358	UGT8	4
3003	3545	14359	MIR577	4
3004	3548	14382	LINC01378	4
3005	3550	14386	NDST3	4
3006	3551	14388	SNHG8	4
3007	3552	14389	SNORA24	4
3008	3553	14393	CEP170P1	4
3009	3555	14400	METTL14	4
3010	3556	14402	SYNPO2	4
3011	3557	14405	MYOZ2	4
3012	3558	14407	USP53	4
3013	3561	14446	PP12613	4
3014	3562	14447	EXOSC9	4
3015	3563	14454	KIAA1109	4
3016	3564	14455	ADAD1	4
3017	3565	14458	IL21-AS1	4
3018	3566	14460	BBS12	4
3019	3567	14462	FGF2	4
3020	3568	14467	SPATA5	4
3021	3569	14471	SPRY1	4
3022	3570	14474	LINC01091	4
3023	3571	14484	FAT4	4
3024	3573	14497	INTU	4
3025	3574	14498	SLC25A31	4
3026	3575	14499	HSPA4L	4
3027	3576	14502	PLK4	4
3028	3578	14506	LARP1B	4
3029	3580	14515	JADE1	4
3030	3581	14519	C4orf33	4
3031	3585	14546	LINC01256	4
3032	3586	14552	PCDH10	4
3033	3590	14595	SLC7A11-AS1	4
3034	3591	14599	LINC00499	4
3035	3593	14623	NAA15	4
3036	3594	14628	RAB33B	4
3037	3595	14633	MGST2	4
3038	3597	14639	SCOC	4
3039	3598	14646	ELMOD2	4
3040	3599	14657	ZNF330	4
3041	3600	14663	IL15	4
3042	3601	14671	USP38	4
3043	3602	14674	GAB1	4
3044	3603	14675	MIR3139	4
3045	3604	14679	SMARCA5	4
3046	3605	14682	GUSBP5	4
3047	3607	14695	HHIP	4
3048	3608	14702	ABCE1	4
3049	3609	14710	SMAD1	4
3050	3610	14714	MMAA	4
3051	3611	14717	C4orf51	4
3052	3612	14726	LSM6	4
3053	3614	14732	MIR7849	4
3054	3615	14734	POU4F2	4
3055	3616	14744	EDNRA	4
3056	3617	14749	TMEM184C	4
3057	3618	14751	ARHGAP10	4
3058	3619	14753	MIR4799	4
3059	3621	14775	DCLK2	4
3060	3623	14780	MAB21L2	4
3061	3624	14785	RPS3A	4
3062	3626	14788	SNORD73A	4
3063	3627	14791	PRSS48	4
3064	3628	14796	FAM160A1	4
3065	3632	14821	MIR4453	4
3066	3633	14826	ARFIP1	4
3067	3634	14831	FHDC1	4
3068	3635	14833	TRIM2	4
3069	3636	14837	MND1	4
3070	3639	14843	TLR2	4
3071	3640	14859	FGB	4
3072	3641	14862	LRAT	4
3073	3642	14866	RBM46	4
3074	3643	14871	NPY2R	4
3075	3647	14893	TDO2	4
3076	3648	14908	GLRB	4
3077	3649	14910	GRIA2	4
3078	3652	14927	TMEM144	4
3079	3653	14929	RXFP1	4
3080	3654	14934	ETFDH	4
3081	3655	14937	FNIP2	4
3082	3656	14945	RAPGEF2	4
3083	3659	14969	NPY5R	4
3084	3660	14972	TMA16	4
3085	3662	14985	APELA	4
3086	3663	14994	FAM218A	4
3087	3664	15002	TRIM60	4
3088	3665	15006	KLHL2	4
3089	3666	15009	MSMO1	4
3090	3667	15010	CPE	4
3091	3668	15011	MIR578	4
3092	3669	15016	LINC01179	4
3093	3670	15017	TLL1	4
3094	3671	15031	ANXA10	4
3095	3672	15035	PALLD	4
3096	3673	15050	CLCN3	4
3097	3676	15073	MIR6082	4
3098	3677	15077	GALNTL6	4
3099	3678	15081	GALNT7	4
3100	3679	15082	MIR548T	4
3101	3680	15086	SAP30	4
3102	3681	15092	HAND2-AS1	4
3103	3683	15103	CEP44	4
3104	3684	15105	MIR4276	4
3105	3686	15111	ADAM29	4
3106	3688	15126	WDR17	4
3107	3689	15131	SPCS3	4
3108	3691	15139	NEIL3	4
3109	3692	15146	LINC01098	4
3110	3693	15168	MIR1305	4
3111	3694	15166	TENM3	4
3112	3695	15177	FAM92A1P2	4
3113	3696	15181	WWC2	4
3114	3697	15189	CDKN2AIP	4
3115	3698	15192	ING2	4
3116	3699	15196	TRAPPC11	4
3117	3700	15199	STOX2	4
3118	3701	15217	PRIMPOL	4
3119	3702	15229	HELT	4
3120	3704	15233	SLC25A4	4
3121	3705	15235	SNX25	4
3122	3706	15238	ANKRD37	4
3123	3707	15241	C4orf47	4
3124	3709	15251	TLR3	4
3125	3710	15252	FAM149A	4
3126	3711	15257	CYP4V2	4
3127	3712	15258	KLKB1	4
3128	3713	15259	F11	4
3129	3716	15282	ZFP42	4
3130	3717	15286	TRIML1	4
3131	3718	15292	LINC01060	4
3132	3720	15305	LINC01262	4
3133	3722	15311	FRG1	4
3134	3723	15323	DBET	4
3136	3724	15341	DUX4	4
3137	3725	15346	PLEKHG4B	5
3138	3726	15348	LRRC14B	5
3139	3727	15352	SDHA	5
3140	3728	15355	PDCD6	5
3141	3729	15357	AHRR	5
3142	3730	15361	EXOC3	5
3143	3732	15368	CEP72	5
3144	3733	15376	TRIP13	5
3145	3734	15381	NKD2	5
3146	3735	15385	SLC6A19	5
3147	3736	15386	SLC6A18	5
3148	3737	15406	NDUFS6	5
3149	3738	15412	CTD-2194D22.4	5
3150	3739	15418	LSINCT5	5
3151	3740	15421	C5orf38	5
3152	3742	15425	LINC01377	5
3153	3744	15429	IRX1	5
3154	3746	15445	LINC01020	5
3155	3747	15450	ADAMTS16	5
3156	3748	15456	ICE1	5
3157	3749	15465	UBE2QL1	5
3158	3750	15467	LINC01018	5
3159	3751	15469	SRD5A1	5
3160	3754	15489	ADCY2	5
3161	3755	15492	MTRR	5
3162	3756	15503	MIR4458HG	5
3163	3757	15506	MIR4458	5
3164	3760	15529	SNHG18	5
3165	3761	15530	SNORD123	5
3166	3763	15548	CCT5	5
3167	3764	15556	MARCH6	5
3168	3765	15559	ROPN1L	5
3169	3766	15560	MIR6131	5
3170	3767	15568	ANKRD33B	5
3171	3768	15581	LINC01194	5
3172	3770	15594	TRIO	5
3173	3773	15602	OTULIN	5
3174	3775	15616	FBXL7	5
3175	3776	15618	MIR887	5
3176	3779	15635	BASP1	5
3177	3785	15705	GUSBP1	5
3178	3788	15714	PMCHL1	5
3179	3789	15722	PRDM9	5
3180	3790	15724	C5orf17	5
3181	3793	15769	LSP1P3	5
3182	3797	15791	CDH6	5
3183	3798	15796	C5orf22	5
3184	3799	15799	PDZD2	5
3185	3800	15828	SUB1	5
3186	3801	15830	NPR3	5
3187	3804	15841	TARS	5
3188	3805	15846	RXFP3	5
3189	3807	15861	RAI14	5
3190	3808	15864	TTC23L	5
3191	3809	15868	BRIX1	5
3192	3810	15869	DNAJC21	5
3193	3811	15876	SPEF2	5
3194	3812	15879	IL7R	5
3195	3814	15889	SKP2	5
3196	3815	15896	SLC1A3	5
3197	3816	15901	NIPBL	5
3198	3818	15912	WDR70	5
3199	3819	15918	GDNF-AS1	5
3200	3823	15928	EGFLAM	5
3201	3824	15936	LIFR-AS1	5
3202	3825	15943	OSMR	5
3203	3827	15955	LINC00603	5
3204	3828	15961	PTGER4	5
3205	3829	15968	CARD6	5
3206	3830	15969	C7	5
3207	3831	15977	OXCT1-AS1	5
3208	3832	15979	C5orf51	5
3209	3833	15980	FBXO4	5
3210	3834	15985	GHR	5
3211	3835	15989	CCDC152	5
3212	3838	16004	ZNF131	5
3213	3839	16006	NIM1K	5
3214	3840	16024	NNT	5
3215	3841	16029	FGF10-AS1	5
3216	3842	16035	MRPS30	5
3217	3843	16047	PARP8	5
3218	3844	16060	ISL1	5
3219	3846	16072	PELO	5
3220	3847	16071	ITGA1	5
3221	3848	16076	ITGA2	5
3222	3850	16082	FST	5
3223	3851	16083	NDUFS4	5
3224	3852	16095	LINC01033	5
3225	3853	16097	HSPB3	5
3226	3854	16098	SNX18	5
3227	3855	16107	GZMK	5
3228	3856	16112	GZMA	5
3229	3857	16114	GPX8	5
3230	3859	16131	DDX4	5
3231	3860	16135	IL31RA	5
3232	3861	16140	FLJ31104	5
3233	3862	16159	MAP3K1	5
3234	3863	16162	SETD9	5
3235	3864	16170	GPBP1	5
3236	3867	16185	GAPT	5
3237	3868	16189	RAB3C	5
3238	3869	16205	PART1	5
3239	3870	16216	NDUFAF2	5
3240	3872	16222	ZSWIM6	5
3241	3873	16228	C5orf64	5
3242	3874	16235	KIF2A	5
3243	3875	16237	IPO11	5
3244	3877	16242	LRRC70	5
3245	3878	16248	RNF180	5
3246	3879	16250	RGS7BP	5
3247	3881	16256	CWC27	5
3248	3882	16267	PPWD1	5
3249	3883	16270	TRAPPC13	5
3250	3885	16273	NLN	5
3251	3887	16278	SREK1	5
3252	3888	16284	MAST4	5
3253	3891	16306	PIK3R1	5
3254	3892	16320	SLC30A5	5
3255	3894	16324	CCNB1	5
3256	3895	16326	CENPH	5
3257	3896	16327	MRPS36	5
3258	3897	16328	CDK7	5
3259	3898	16335	RAD17	5
3260	3899	16336	MARVELD2	5
3261	3900	16340	OCLN	5
3262	3902	16356	GTF2H2B	5
3263	3903	16342	GTF2H2C	5
3264	3907	16363	SERF1A	5
3265	3908	16350	SERF1B	5
3266	3909	16351	SMN2	5
3267	3910	16364	SMN1	5
3268	3911	16366	GTF2H2	5
3269	3916	16374	PMCHL2	5
3270	3917	16377	BDP1	5
3271	3918	16380	MCCC2	5
3272	3919	16382	CARTPT	5
3273	3920	16385	MAP1B	5
3274	3921	16386	MIR4803	5
3275	3922	16389	PTCD2	5
3276	3924	16400	TNPO1	5
3277	3925	16401	MIR4804	5
3278	3926	16405	FCHO2	5
3279	3927	16409	TMEM171	5
3280	3928	16413	TMEM174	5
3281	3930	16422	BTF3	5
3282	3931	16425	UTP15	5
3283	3932	16426	ARHGEF28	5
3284	3933	16435	LINC01333	5
3285	3934	16439	HEXB	5
3286	3935	16442	NSA2	5
3287	3937	16458	HMGCR	5
3288	3938	16462	POLK	5
3289	3939	16466	ANKDD1B	5
3290	3941	16477	SV2C	5
3291	3942	16485	IQGAP2	5
3292	3944	16492	F2R	5
3293	3945	16493	F2RL1	5
3294	3946	16495	S100Z	5
3295	3947	16497	CRHBP	5
3296	3948	16498	AGGF1	5
3297	3949	16502	ZBED3-AS1	5
3298	3950	16505	PDE8B	5
3299	3952	16522	SCAMP1	5
3300	3953	16530	BHMT2	5
3301	3954	16531	BHMT	5
3302	3955	16536	JMY	5
3303	3957	16545	CMYA5	5
3304	3958	16548	LINC01455	5
3305	3959	16550	THBS4	5
3306	3960	16560	SPZ1	5
3307	3961	16565	ZFYVE16	5
3308	3962	16567	FAM151B	5
3309	3963	16576	MSH3	5
3310	3964	16580	RASGRF2	5
3311	3965	16584	CKMT2	5
3312	3966	16586	ZCCHC9	5
3313	3967	16591	ATG10	5
3314	3968	16599	ATP6AP1L	5
3315	3970	16613	XRCC4	5
3316	3971	16617	VCAN	5
3317	3972	16646	NBPF22P	5
3318	3973	16652	COX7C	5
3319	3977	16661	RASA1	5
3320	3979	16671	TMEM161B-AS1	5
3321	3981	16685	MEF2C-AS1	5
3322	3983	16698	POLR3G	5
3323	3985	16713	ARRDC3-AS1	5
3324	3986	16730	NR2F1	5
3325	3988	16750	FAM81B	5
3326	3989	16754	ARSK	5
3327	3990	16756	GPR150	5
3328	3991	16757	RFESD	5
3329	3992	16760	RHOBTB3	5
3330	3994	16766	LINC01554	5
3331	3996	16773	MIR583	5
3332	3997	16778	CAST	5
3333	3998	16786	ERAP2	5
3334	3999	16787	LNPEP	5
3335	4000	16801	LINC01340	5
3336	4002	16817	RGMB	5
3337	4006	16852	FAM174A	5
3338	4007	16868	LINC00492	5
3339	4008	16871	PAM	5
3340	4009	16874	PPIP5K2	5
3341	4010	16876	C5orf30	5
3342	4011	16889	RAB9BP1	5
3343	4012	16904	FER	5
3344	4013	16921	MAN2A1	5
3345	4015	16929	SLC25A46	5
3346	4016	16934	TSLP	5
3347	4017	16936	WDR36	5
3348	4018	16939	CAMK4	5
3349	4019	16943	STARD4-AS1	5
3350	4020	16950	NREP-AS1	5
3351	4021	16952	EPB41L4A-AS1	5
3352	4022	16953	SNORA13	5
3353	4026	16962	APC	5
3354	4027	16966	SRP19	5
3355	4028	16975	DCP2	5
3356	4029	16981	YTHDC2	5
3357	4030	16984	KCNN2	5
3358	4033	17013	AP3S1	5
3359	4036	17020	ARL14EPL	5
3360	4037	17024	COMMD10	5
3361	4038	17029	SEMA6A-AS1	5
3362	4040	17038	LINC00992	5
3363	4048	17054	DMXL1	5
3364	4049	17058	MIR5706	5
3365	4050	17061	TNFAIP8	5
3366	4051	17065	HSD17B4	5
3367	4052	17068	FAM170A	5
3368	4053	17074	PRR16	5
3369	4055	17086	FTMT	5
3370	4056	17087	SRFBP1	5
3371	4057	17090	ZNF474	5
3372	4059	17094	SNCAIP	5
3373	4060	17101	SNX2	5
3374	4061	17104	SNX24	5
3375	4062	17110	PRDM6	5
3376	4063	17116	CSNK1G3	5
3377	4068	17151	PHAX	5
3378	4069	17153	TEX43	5
3379	4070	17158	LMNB1	5
3380	4071	17166	MEGF10	5
3381	4072	17170	PRRC1	5
3382	4073	17171	CTXN3	5
3383	4075	17177	SLC12A2	5
3384	4076	17181	SLC27A6	5
3385	4077	17183	ISOC1	5
3386	4078	17184	MIR4633	5
3387	4079	17187	ADAMTS19	5
3388	4081	17190	CHSY3	5
3389	4082	17202	LYRM7	5
3390	4083	17203	CDC42SE2	5
3391	4084	17216	IL3	5
3392	4085	17217	CSF2	5
3393	4086	17222	P4HA2-AS1	5
3394	4087	17225	PDLIM4	5
3395	4088	17226	SLC22A4	5
3396	4089	17229	SLC22A5	5
3397	4090	17230	C5orf56	5
3398	4091	17237	RAD50	5
3399	4092	17239	IL13	5
3400	4093	17240	IL4	5
3401	4094	17243	CCNI2	5
3402	4095	17245	SOWAHA	5
3403	4096	17250	UQCRQ	5
3404	4097	17251	LEAP2	5
3405	4098	17261	HSPA4	5
3406	4101	17280	TCF7	5
3407	4102	17285	MIR3661	5
3408	4103	17289	UBE2B	5
3409	4105	17300	JADE2	5
3410	4106	17303	SEC24A	5
3411	4107	17306	CAMLG	5
3412	4108	17307	DDX46	5
3413	4109	17309	C5orf24	5
3414	4110	17311	TXNDC15	5
3415	4111	17312	PCBD2	5
3416	4112	17321	CATSPER3	5
3417	4113	17323	C5orf66	5
3418	4114	17344	SLC25A48	5
3419	4117	17350	TGFBI	5
3420	4118	17355	SMAD5	5
3421	4119	17362	TRPC7-AS2	5
3422	4121	17376	NPY6R	5
3423	4122	17378	MYOT	5
3424	4123	17379	PKD2L2	5
3425	4125	17385	WNT8A	5
3426	4126	17390	KIF20A	5
3427	4128	17395	FAM53C	5
3428	4129	17397	KDM3B	5
3429	4130	17398	REEP2	5
3430	4131	17400	EGR1	5
3431	4132	17407	CTNNA1	5
3432	4133	17417	MATR3	5
3434	4134	17418	SNHG4	5
3435	4136	17420	SNORA74A	5
3436	4137	17425	PAIP2	5
3437	4139	17438	UBE2D2	5
3438	4140	17442	CXXC5	5
3439	4141	17449	PSD2	5
3440	4142	17454	PURA	5
3441	4143	17455	IGIP	5
3442	4145	17457	CYSTM1	5
3443	4146	17464	SLC4A9	5
3444	4147	17468	ANKHD1-EIF4EBP3	5
3445	4148	17467	ANKHD1	5
3446	4149	17471	EIF4EBP3	5
3447	4150	17474	SLC35A4	5
3448	4151	17480	TMCO6	5
3449	4152	17481	IK	5
3450	4153	17482	MIR3655	5
3451	4154	17483	WDR55	5
3452	4155	17486	HARS2	5
3453	4156	17487	ZMAT2	5
3454	4157	17488	VTRNA1-1	5
3455	4158	17489	VTRNA1-2	5
3456	4159	17490	VTRNA1-3	5
3457	4160	17493	PCDHA1	5
3458	4161	17495	PCDHA2	5
3459	4162	17496	PCDHA3	5
3460	4163	17497	PCDHA4	5
3461	4164	17498	PCDHA5	5
3462	4165	17499	PCDHA6	5
3463	4166	17500	PCDHA7	5
3464	4167	17501	PCDHA8	5
3465	4168	17502	PCDHA9	5
3466	4169	17504	PCDHA10	5
3467	4170	17507	PCDHA11	5
3468	4171	17508	PCDHA12	5
3469	4172	17511	PCDHA13	5
3470	4173	17512	PCDHAC1	5
3471	4174	17514	PCDHAC2	5
3472	4175	17516	PCDHB1	5
3473	4176	17518	PCDHB2	5
3474	4177	17520	PCDHB3	5
3475	4178	17522	PCDHB4	5
3476	4179	17523	PCDHB5	5
3477	4180	17525	PCDHB6	5
3478	4181	17526	PCDHB17P	5
3479	4182	17528	PCDHB7	5
3480	4183	17529	PCDHB8	5
3481	4184	17531	PCDHB16	5
3482	4185	17534	PCDHB9	5
3483	4186	17535	PCDHB10	5
3484	4187	17537	PCDHB11	5
3485	4188	17538	PCDHB12	5
3486	4189	17539	PCDHB13	5
3487	4190	17540	PCDHB14	5
3488	4191	17542	PCDHB18P	5
3489	4192	17543	PCDHB19P	5
3490	4193	17544	PCDHB15	5
3491	4194	17549	PCDHGA1	5
3492	4195	17550	PCDHGA2	5
3493	4196	17551	PCDHGA3	5
3494	4197	17552	PCDHGB1	5
3495	4198	17554	PCDHGA4	5
3496	4199	17555	PCDHGB2	5
3497	4200	17556	PCDHGA5	5
3498	4201	17557	PCDHGB3	5
3499	4202	17558	PCDHGA6	5
3500	4203	17559	PCDHGA7	5
3501	4204	17560	PCDHGB4	5
3502	4205	17561	PCDHGA8	5
3503	4206	17562	PCDHGB5	5
3504	4207	17563	PCDHGA9	5
3505	4208	17564	PCDHGB6	5
3506	4209	17565	PCDHGA10	5
3507	4210	17566	PCDHGB7	5
3508	4211	17567	PCDHGA11	5
3509	4212	17568	PCDHGB8P	5
3510	4213	17570	PCDHGA12	5
3511	4214	17573	PCDHGC3	5
3512	4215	17576	PCDHGC4	5
3513	4216	17577	PCDHGC5	5
3514	4218	17583	RELL2	5
3515	4220	17592	RNF14	5
3516	4221	17596	NDFIP1	5
3517	4224	17608	ARHGAP26	5
3518	4225	17610	ARHGAP26-IT1	5
3519	4226	17619	MIR5197	5
3520	4227	17621	HMHB1	5
3521	4228	17624	KCTD16	5
3522	4229	17639	SH3RF2	5
3523	4230	17647	RBM27	5
3524	4231	17650	POU4F3	5
3525	4232	17653	TCERG1	5
3526	4233	17663	STK32A	5
3527	4234	17666	JAKMIP2-AS1	5
3528	4235	17670	SCGB3A2	5
3529	4236	17675	SPINK5	5
3530	4237	17676	SPINK14	5
3531	4238	17677	SPINK6	5
3532	4240	17680	SPINK13	5
3533	4241	17683	SPINK7	5
3534	4242	17684	SPINK9	5
3535	4243	17685	FBXO38	5
3536	4244	17690	ADRB2	5
3537	4246	17697	ABLIM3	5
3538	4247	17700	AFAP1L1	5
3539	4248	17701	GRPEL2	5
3540	4249	17703	PCYOX1L	5
3541	4251	17708	MIR143	5
3542	4252	17710	MIR145	5
3543	4253	17714	ARHGEF37	5
3544	4254	17719	PPARGC1B	5
3545	4255	17720	MIR378A	5
3546	4256	17724	SLC26A2	5
3547	4257	17726	HMGXB3	5
3548	4258	17733	CDX1	5
3549	4259	17734	SLC6A7	5
3550	4260	17738	TCOF1	5
3551	4261	17742	NDST1	5
3552	4262	17743	SYNPO	5
3553	4263	17745	MYOZ3	5
3554	4264	17749	SMIM3	5
3555	4265	17750	IRGM	5
3556	4266	17756	GPX3	5
3557	4267	17761	GM2A	5
3558	4268	17769	SLC36A1	5
3559	4270	17783	G3BP1	5
3560	4272	17791	GRIA1	5
3561	4273	17797	MFAP3	5
3562	4274	17799	GALNT10	5
3563	4275	17803	MIR1294	5
3564	4276	17805	SAP30L	5
3565	4277	17811	MIR1303	5
3566	4278	17813	LARP1	5
3567	4279	17818	MIR378H	5
3568	4280	17819	CNOT8	5
3569	4281	17821	MRPL22	5
3570	4282	17823	KIF4B	5
3571	4283	17830	SGCD	5
3572	4285	17842	ITK	5
3573	4286	17847	CYFIP2	5
